customer_number,predicted_probability
444417,0.083331496
566036,0.049085077
359033,0.041608375
363376,0.08047979
955285,0.030248707
695581,0.075860135
843880,0.054640386
790881,0.040786535
664165,0.12790905
788012,0.0460027
560227,0.050748385
917864,0.11283414
858869,0.07204214
931516,0.7754176
963981,0.7920164
360459,0.032227375
829791,0.058568742
824499,0.03106076
562074,0.032671776
119857,0.11934501
881333,0.13366415
447465,0.055937264
244428,0.053296655
800054,0.045577105
539418,0.05153999
299293,0.12825315
166739,0.8299163
402035,0.07845851
926644,0.1039248
394412,0.1280671
365839,0.07822523
310242,0.05151962
982513,0.03551988
387613,0.11649448
455967,0.1516915
602812,0.060003333
488249,0.07671417
681714,0.034562968
374026,0.056545604
286872,0.11468327
211700,0.059091456
135335,0.04586067
260466,0.05035841
783749,0.06284728
403551,0.052442167
202097,0.34153518
221552,0.07826172
797398,0.04178884
505109,0.08446454
571080,0.039305195
970402,0.24382874
697794,0.034120496
677625,0.0489594
993605,0.037377972
340419,0.045826208
671908,0.08016645
419394,0.07435886
707246,0.054537456
178844,0.052578524
232710,0.7073896
958633,0.045457233
591098,0.06930649
531224,0.04643346
978145,0.06637854
466920,0.0672739
646292,0.048959367
976239,0.035008598
232860,0.07242043
827226,0.04281721
619130,0.12452092
273109,0.08439327
665617,0.040768567
473978,0.069026604
915981,0.35399497
656500,0.03540401
172991,0.049300604
487625,0.102052435
944681,0.422216
414113,0.12260815
103394,0.07182167
917517,0.04165469
827284,0.0449098
576798,0.067041494
314538,0.040766843
666561,0.05271851
596522,0.08583984
314569,0.0792337
113129,0.04078356
927444,0.76546425
840529,0.36573946
232970,0.5706626
567027,0.3457819
298144,0.05331343
368681,0.059944265
541427,0.029240206
992454,0.037763204
305905,0.039546404
904136,0.13833484
238633,0.054143574
572014,0.05599382
575836,0.037532203
859658,0.030030213
867436,0.25673145
849091,0.35048527
374073,0.43682057
739929,0.098931044
114504,0.027071776
534825,0.06445519
368542,0.051884204
559424,0.036959033
304003,0.044648226
841434,0.07400998
689037,0.08472259
612328,0.34124687
982117,0.030097025
132025,0.037842765
932802,0.6247478
705144,0.07298304
325581,0.27172422
953424,0.04203983
411323,0.3572969
723264,0.05939474
883374,0.065651186
497607,0.09522084
588128,0.028505886
736531,0.05034367
637589,0.04446725
457421,0.07648499
775928,0.03226908
378193,0.031928208
563157,0.09165216
212714,0.03927502
680358,0.09736462
835295,0.403542
394998,0.049824744
698464,0.14472477
878608,0.04219567
127279,0.061027516
228002,0.074254885
360836,0.045577105
419626,0.33753946
424025,0.04030677
280984,0.05352392
606588,0.6259362
725553,0.07733223
256037,0.070180245
407517,0.4479113
550987,0.037431892
254741,0.035976492
758848,0.06523159
233557,0.06269438
991055,0.05978971
523990,0.036100175
123102,0.046168376
612149,0.050504718
105082,0.1050837
433715,0.032558165
801616,0.41530624
768801,0.05989798
691139,0.038862508
453354,0.104892716
457259,0.036356848
401721,0.055471502
108323,0.08282871
552744,0.035627227
590302,0.045500915
425530,0.27621022
706731,0.13884026
359825,0.06711878
519616,0.032888535
791895,0.47491384
242213,0.06319468
748712,0.0791634
273550,0.40314084
620388,0.1402638
686007,0.22979632
432587,0.052480437
873321,0.06008051
134572,0.47610304
381454,0.088435024
369608,0.043389317
100935,0.040270947
931973,0.85820603
609289,0.3434479
907865,0.41787982
449520,0.07133303
187185,0.060027212
912877,0.042603932
367908,0.07810901
356107,0.04200419
700751,0.037166525
133617,0.060929656
653767,0.06892012
891932,0.3517622
593494,0.05769501
503839,0.04879014
204206,0.43864045
206633,0.041122437
708186,0.09488134
214803,0.14213921
982092,0.07919719
770978,0.0678795
543785,0.15000278
954955,0.1001088
747759,0.088399574
689837,0.043229926
340416,0.11072794
310133,0.04548153
857355,0.07983881
445906,0.043962438
750487,0.07741052
844778,0.06937941
818233,0.061187297
958688,0.059479527
291607,0.037550557
182284,0.08122204
700533,0.067406006
411630,0.06565158
365833,0.12882234
116775,0.07473909
501682,0.040230945
335790,0.054720894
533676,0.049854767
450636,0.06922026
617086,0.047516905
560333,0.09158058
181717,0.34923512
174142,0.05445505
816812,0.07734945
561816,0.030077424
618445,0.043079887
824949,0.03150045
598877,0.14693049
597367,0.09959105
399579,0.051961206
307196,0.049776584
437407,0.0301724
166704,0.12122731
151858,0.055562586
314058,0.061690617
901602,0.44115046
682165,0.06574186
341774,0.11466399
481365,0.11875199
705735,0.65224355
616573,0.05410823
750965,0.028499164
758564,0.7549496
190958,0.052761834
132704,0.038180295
146737,0.07456884
448883,0.06833837
504791,0.35743842
423280,0.21530247
245926,0.058034614
644849,0.4589402
944090,0.05692423
350927,0.21978176
112177,0.07185478
617791,0.0485075
329869,0.06354534
821932,0.071465306
881932,0.04361297
860311,0.051122114
646540,0.07242064
429020,0.0373191
273877,0.16491123
431435,0.0516127
348324,0.07754214
837319,0.10550621
386280,0.073303215
929039,0.03888362
927943,0.7720854
674366,0.061628435
735101,0.25575793
754747,0.27263728
141045,0.076785825
446836,0.05278822
242967,0.04407734
190848,0.6829606
946935,0.054494213
875053,0.30081713
718173,0.042198
608775,0.77499485
344177,0.09756684
347314,0.04986496
194085,0.07235224
270918,0.061411943
202786,0.0619657
920723,0.06008051
815631,0.7513883
100695,0.08229661
228886,0.059503503
901449,0.08163442
131953,0.052520927
541846,0.24029641
874154,0.17500809
212545,0.12289678
863171,0.33878523
654430,0.12352446
470553,0.046490498
496015,0.31703725
834864,0.050785743
489260,0.06611671
196300,0.0467998
856073,0.056236662
481512,0.37920502
672387,0.042156123
577822,0.33788416
992221,0.3378202
933328,0.07853664
714190,0.039063066
433060,0.06885147
438275,0.076150484
713557,0.07663564
190716,0.035985805
122882,0.0597178
843541,0.26639637
964787,0.039148454
154975,0.049327362
241582,0.0461842
985589,0.1351017
790170,0.042699456
409162,0.061856598
434947,0.113388106
119930,0.021356322
990034,0.06192854
932921,0.06722545
791921,0.040897205
423771,0.049977437
820201,0.10066344
665019,0.4280371
790398,0.6357281
574765,0.29800344
541256,0.43309748
658456,0.0537226
139073,0.10984226
546379,0.07663564
907913,0.054236922
168395,0.074579634
761743,0.56251794
976566,0.06619145
839835,0.03655681
612589,0.19693922
398888,0.05179643
422530,0.09953858
587908,0.071846865
642460,0.7443225
490352,0.038060382
752185,0.035679575
429182,0.03810072
731789,0.057445932
210098,0.036493015
277446,0.049615853
882681,0.049559623
139964,0.063434415
398898,0.03907299
549877,0.04743769
798479,0.055107445
359811,0.04770156
832616,0.042069476
381505,0.041401703
114873,0.04625685
934252,0.057510402
563957,0.05344337
996051,0.03807387
753898,0.0785664
211026,0.041173033
921916,0.22900833
178084,0.08966861
438869,0.039019763
116911,0.17523032
177682,0.04354056
394473,0.05465729
712377,0.39519244
352291,0.04057631
260239,0.293021
155843,0.03897883
145343,0.067813374
479932,0.06817632
207595,0.35909897
736971,0.34039846
339589,0.036378972
735330,0.13405287
441501,0.06346014
506103,0.04263274
782962,0.15550041
656761,0.5704356
463068,0.06684098
150388,0.05124859
828326,0.067194775
814953,0.064028405
353075,0.074423
262607,0.040052034
158553,0.050119754
808007,0.083683
165408,0.04333834
397627,0.0910884
883430,0.07845851
577644,0.0700701
393002,0.041297175
477869,0.42037657
137315,0.14425316
618243,0.0600013
633191,0.073476106
263684,0.050066613
557739,0.07284883
349093,0.031773455
201642,0.1476759
494518,0.3331066
416850,0.08927806
114373,0.28221235
751682,0.19000104
980690,0.16974925
148310,0.065432586
508335,0.08507401
688114,0.05261793
293779,0.04680203
697669,0.032978997
114824,0.20624419
961369,0.26923987
819784,0.07410873
729945,0.038865477
773442,0.33873543
759621,0.07020549
396780,0.18074054
842894,0.10493084
141698,0.24938627
790279,0.13506731
621648,0.03527614
871125,0.08298788
724884,0.06886919
639016,0.051278032
766745,0.04449689
236100,0.06734072
611296,0.06657521
503247,0.05970458
347594,0.13945065
238108,0.07082547
847704,0.06905598
441740,0.11091638
868069,0.04407734
498224,0.09345992
471541,0.061868455
572103,0.17018524
560375,0.381136
396137,0.06008623
799354,0.051048514
507251,0.0825141
361339,0.051337138
666798,0.057230815
618882,0.038251605
374624,0.049675334
221742,0.035221912
728010,0.0754256
920691,0.06874955
129281,0.03970663
132109,0.067127496
269535,0.098859936
238829,0.040128883
315824,0.054323185
802378,0.3706712
438454,0.06843514
307262,0.030788923
378094,0.051613692
868624,0.22511423
770687,0.07764813
942831,0.06147215
982834,0.10659686
801777,0.32693464
882427,0.08583984
697561,0.052708093
645083,0.054640356
439767,0.039418545
525231,0.06787956
935999,0.072344
819579,0.13493848
550966,0.2705136
335728,0.05310788
119591,0.081106365
881721,0.049626544
260605,0.0599318
150079,0.055654302
579312,0.055761926
101627,0.06403903
630319,0.12792514
433804,0.04334348
215372,0.061008755
300277,0.06503496
392491,0.18306826
973580,0.02499569
554308,0.04164172
738045,0.050158963
971171,0.06530672
159015,0.06778511
605377,0.12738237
854982,0.1194581
150898,0.032535315
479118,0.070180245
618358,0.075079605
939700,0.072097294
859555,0.049260665
513154,0.33879325
900003,0.032141075
994835,0.06364061
136889,0.16563544
855213,0.059898186
127639,0.068002015
246434,0.071678296
490474,0.41610357
458585,0.040819302
484918,0.070044056
441258,0.0284044
366693,0.03839798
854704,0.052442167
522373,0.08892999
339401,0.07457922
611216,0.06100982
917910,0.11110452
750141,0.55167085
187593,0.123870015
943193,0.041698523
273645,0.08119621
889566,0.0520265
551367,0.13381174
988165,0.578703
668008,0.078794226
913576,0.24366619
905939,0.039644387
694754,0.08947952
390302,0.07265195
548714,0.048683725
844512,0.115022264
335121,0.052886598
904053,0.040620428
140211,0.04317826
547008,0.07574864
685152,0.06170943
376915,0.034808915
245329,0.051964097
816187,0.104444824
515199,0.040681843
484741,0.051747818
576405,0.16236456
769508,0.041279186
368254,0.31184304
181984,0.07064807
736427,0.051337995
586407,0.037993416
580633,0.050213918
782065,0.05275948
143757,0.06493539
647814,0.041347023
421111,0.062298264
220496,0.05309831
401359,0.07405723
643602,0.04686117
389502,0.16154125
915443,0.046158932
601622,0.03505237
566730,0.027850857
193652,0.042714078
225225,0.729182
610948,0.0438808
248876,0.4835741
439701,0.050018672
458872,0.038462743
595743,0.024930151
450867,0.05598669
304580,0.031643275
842189,0.053184483
287289,0.085416496
299486,0.052435465
330678,0.045304574
940158,0.06676096
200516,0.24252172
817821,0.060817365
727793,0.054772396
772853,0.088631764
850917,0.4217873
468743,0.066407755
974990,0.066050805
827208,0.05145243
784628,0.050404973
717142,0.040703062
644763,0.106949665
646642,0.040053032
351090,0.08678999
449469,0.35675126
240530,0.07437816
346708,0.06023533
798895,0.034544162
899280,0.04589248
553271,0.040548623
318347,0.08390604
117122,0.06369618
312499,0.08103642
279420,0.0647856
955518,0.07760902
232690,0.348392
957305,0.06253816
724407,0.03711956
614516,0.08923548
551866,0.078727156
222444,0.040844027
799705,0.27003536
338542,0.052233916
300649,0.04434829
190259,0.059597116
442677,0.06611362
902631,0.056253746
182840,0.6198802
836343,0.056726325
332516,0.050197683
270484,0.15646291
985763,0.06994373
149289,0.043741167
707313,0.059461907
423996,0.027381562
789825,0.034289014
230679,0.05736435
317821,0.121966414
887264,0.062788285
247286,0.03633164
443652,0.07830388
205477,0.40710765
442586,0.039503593
368887,0.050945207
615633,0.11595939
157456,0.054368816
179338,0.047813963
234561,0.36043298
644189,0.044886503
646740,0.038249157
352460,0.065884896
286042,0.2509121
133915,0.03373137
682387,0.23755848
730037,0.053442262
874242,0.10266992
106954,0.0772117
948555,0.03414795
707583,0.06456017
480484,0.14624566
233210,0.052926067
636477,0.078878984
180969,0.038420998
833856,0.043832596
333305,0.12300306
483005,0.070010036
654952,0.044756494
590505,0.05082396
284775,0.030030213
293397,0.07288653
158044,0.43568873
812220,0.059449427
234978,0.05018616
440798,0.0859564
531755,0.059657935
526980,0.040794067
666625,0.07740976
714500,0.05263456
116379,0.03575002
499090,0.09243832
573523,0.2819261
428753,0.03619468
381605,0.30605713
424681,0.07657123
530952,0.11364526
159152,0.07778705
559238,0.031211331
494854,0.42521468
757189,0.092253126
203629,0.047713283
432004,0.05486424
166202,0.059850257
940338,0.047350876
460423,0.318637
961380,0.0354519
809538,0.02762662
312233,0.048062783
837163,0.028937861
286969,0.056706205
320766,0.3202315
371627,0.03928549
966572,0.15923241
394451,0.07671887
875687,0.052074146
824072,0.08600634
421967,0.12028241
229096,0.07083547
402536,0.06256924
627552,0.06930649
101480,0.073407166
356381,0.08769707
560338,0.06085821
690312,0.045133248
762007,0.05449291
741571,0.117012754
312552,0.040469233
697165,0.17130405
277174,0.5248768
296142,0.049430914
739676,0.06718587
877380,0.13052529
640697,0.060995758
833716,0.046989553
566643,0.43487623
704928,0.038545124
182377,0.036201585
564495,0.06461513
334667,0.057709217
452705,0.0857099
661715,0.100120634
248416,0.030217256
359711,0.075692005
584353,0.040450793
527220,0.054723497
302992,0.0814092
550841,0.5786944
236748,0.04579022
837206,0.060019888
521076,0.044687875
996653,0.3777448
725620,0.037100825
782627,0.2625937
815650,0.03802801
759072,0.054546077
354054,0.26569986
836564,0.1472314
966794,0.061495874
743772,0.0391379
494663,0.3395017
725527,0.053162377
884682,0.33010978
778360,0.033247713
751214,0.054116707
308452,0.13565367
481404,0.06558045
433743,0.07872664
115605,0.046400007
327063,0.23668084
478939,0.053274862
970477,0.3480935
418638,0.041228067
296602,0.047692865
511279,0.44546288
624080,0.26013926
379064,0.04500309
120556,0.06652662
596302,0.030663043
667294,0.062669665
907465,0.02865407
301276,0.063577466
489583,0.12087202
683949,0.0586418
704080,0.14105952
417353,0.04431023
321624,0.11486025
473553,0.043833625
473910,0.0792246
857526,0.088306814
888792,0.10752592
532994,0.044875506
866254,0.055831358
931765,0.07491348
429092,0.04033091
162505,0.073236994
813062,0.09118123
276292,0.039115984
915286,0.036032498
533829,0.03977555
500382,0.05066372
852542,0.07381996
794469,0.030299345
408680,0.09780086
895643,0.042487297
885896,0.06090262
489148,0.038092464
250204,0.03243181
846727,0.039781086
130256,0.1603943
859016,0.0274588
406691,0.088161446
753568,0.31573188
548676,0.083937064
914761,0.08091868
595599,0.31623605
760206,0.04257437
408288,0.07892694
884490,0.38187575
862426,0.070786275
158963,0.03849276
684781,0.16780071
410569,0.11762769
656603,0.04639388
235328,0.048551485
835773,0.21068655
307875,0.033187702
763037,0.04158413
271805,0.76948905
939936,0.038462743
199015,0.12885621
930594,0.12346872
146874,0.069175266
661410,0.043855824
631621,0.038287196
458898,0.05367694
895401,0.045100156
234393,0.09464386
272700,0.038472984
539860,0.03229257
977227,0.059445523
102721,0.0712548
386454,0.061875213
874747,0.31509125
182248,0.037395295
455108,0.0653606
103361,0.12621294
290368,0.07187784
880645,0.04147933
193704,0.04355484
715683,0.038112763
409455,0.06762274
729226,0.07064733
801429,0.051848408
214976,0.6819353
157257,0.11265136
751237,0.45118108
327366,0.038112763
333173,0.063590385
495636,0.41186744
690990,0.079282455
298559,0.046020348
812002,0.12816606
939241,0.107044704
969191,0.039550323
420240,0.041751124
585835,0.042607415
145499,0.05790985
646464,0.08692387
185709,0.038164455
953996,0.060851075
201905,0.042021904
121164,0.072146244
605975,0.4900117
673964,0.065644
512169,0.04331886
370975,0.066964865
733128,0.07064777
522732,0.50320834
744259,0.062312454
219585,0.082083896
678606,0.11939312
966868,0.30446538
922223,0.17370822
104326,0.0706617
788870,0.039786723
829903,0.041770663
874577,0.04632255
373507,0.18442345
136860,0.07664507
175800,0.0860728
388677,0.4093913
316026,0.3650538
205418,0.38924637
478307,0.1419388
351061,0.07166562
981261,0.03484392
103418,0.05131191
418038,0.048304517
500462,0.13781027
284049,0.815459
254296,0.04393485
181938,0.113586694
560666,0.04008414
933011,0.05416547
221268,0.067173764
440844,0.4157646
790679,0.16516759
930338,0.19396953
154447,0.06648329
415687,0.041146953
144248,0.06535245
801593,0.03767353
575850,0.081644714
721667,0.038928803
883233,0.053054854
971393,0.07051706
780521,0.3732236
226541,0.037462607
181714,0.061149202
119966,0.04675943
466280,0.073432975
856598,0.07830268
129464,0.07981456
668944,0.19455975
289475,0.036029465
725971,0.05536843
919139,0.20247655
479922,0.06088617
656667,0.038526475
902533,0.04423717
593266,0.07657123
838278,0.07055181
685565,0.066849396
539895,0.05932992
742013,0.06572988
707164,0.038948566
580527,0.07715762
322703,0.039442595
999113,0.031738576
843645,0.463174
800059,0.36896908
802358,0.07559785
697386,0.03296201
512879,0.56037086
453705,0.048317846
963410,0.17289168
608296,0.52525795
184260,0.02863055
775263,0.10500131
863030,0.037625648
410448,0.12706897
368748,0.071107365
738978,0.32252797
753588,0.3438178
612533,0.033952862
389681,0.04912688
766542,0.29375497
927568,0.021794165
838661,0.052775428
597460,0.2185475
236862,0.1084359
968383,0.057361692
761370,0.07051913
132042,0.07074603
385556,0.06155199
260175,0.029501727
719836,0.043861244
687961,0.034118578
645648,0.035120446
715492,0.29997304
411292,0.048870895
672837,0.073930345
104652,0.07124242
977955,0.4749611
674501,0.4100299
661333,0.0393003
665626,0.034840986
467294,0.04055136
169659,0.3852873
960052,0.06753086
336072,0.043484733
810143,0.17013475
740036,0.033304647
392223,0.044416647
483104,0.059657935
228700,0.041856963
379838,0.040052034
203511,0.07675772
535342,0.15863915
542056,0.065568574
861609,0.12968533
419914,0.05431848
726288,0.03670795
643156,0.032527015
761775,0.124961644
957480,0.05584715
731827,0.09293461
893827,0.09147788
514915,0.26488215
420496,0.044049755
773887,0.35851386
103850,0.050980013
936516,0.023522325
397350,0.07191467
114692,0.11810459
141354,0.08699154
762985,0.39586982
280511,0.06799208
762735,0.6621977
897230,0.09698174
285177,0.12525597
464889,0.07871448
854742,0.11916202
872819,0.08245259
173922,0.25698224
464105,0.48417407
426594,0.26140875
696895,0.72386646
854005,0.041405164
769367,0.06779554
130329,0.56601757
857236,0.030825116
700042,0.072408795
736423,0.053892422
744047,0.033199057
485530,0.037880912
267235,0.24623185
635090,0.06513578
286686,0.08011174
373445,0.13132401
976165,0.06438252
755470,0.08689271
119002,0.11493895
468450,0.07330986
857808,0.043775823
334710,0.04687291
741503,0.09454079
991100,0.35891512
360793,0.0703956
164162,0.03432452
969237,0.065486595
704541,0.12209079
111015,0.043322723
978852,0.069026604
622622,0.04594064
533302,0.23310365
874353,0.1479494
334116,0.32824624
522736,0.08066106
821496,0.07655227
375922,0.069501415
755514,0.039537355
860431,0.11901328
731564,0.14620368
698096,0.06447003
965180,0.0628285
369327,0.07550715
756786,0.060589097
544306,0.08931119
183279,0.057139985
557302,0.034480423
446506,0.03652973
171036,0.046364795
303389,0.33546188
517529,0.3377238
805997,0.039148454
446739,0.061940785
259606,0.45546898
361263,0.044366013
851993,0.118438534
102418,0.06677988
249251,0.07338158
623472,0.05085675
127382,0.3579049
116889,0.07108829
183289,0.046146013
199498,0.70181733
445588,0.06542938
939824,0.040358596
245312,0.111703955
763346,0.07683426
277599,0.03067605
370591,0.04484676
251762,0.051790982
214452,0.36325845
588935,0.038331103
782072,0.053537175
116371,0.043619134
773759,0.028985212
612330,0.038211897
986050,0.04360607
